year,category_encoded,country_encoded,sex_encoded
0.8417878157670642,1.2788302512135008,-1.4444082787143258,0.23325300446383043
-1.0415372650676118,0.7218924923704078,-2.173101950060313,0.23325300446383043
1.3581834024475399,-1.5058585430019649,0.9305933167837074,0.23325300446383043
0.4165208620302019,0.16495473352731457,-2.173101950060313,0.23325300446383043
0.08238254123695292,0.7218924923704078,-1.0125898068055925,0.23325300446383043
0.355768440067793,0.7218924923704078,-0.33787344444819667,0.23325300446383043
1.3885596134287443,-1.5058585430019649,-1.1205444247827758,0.23325300446383043
-1.466804218804474,-0.39198302531577855,0.6067294628521575,0.23325300446383043
-0.1606271466126827,0.16495473352731457,-1.1205444247827758,0.23325300446383043
-1.7401901176353143,0.16495473352731457,-1.1205444247827758,0.23325300446383043
0.2646398071241796,1.2788302512135008,-0.6887259528740425,0.23325300446383043
-0.6162703113307495,0.7218924923704078,0.9305933167837074,0.23325300446383043
-1.7098139066541098,1.2788302512135008,-1.0125898068055925,0.23325300446383043
-0.7985275772179762,-1.5058585430019649,-1.0125898068055925,0.23325300446383043
-0.3428844124999094,0.16495473352731457,0.6067294628521575,0.23325300446383043
0.2038873851617707,1.2788302512135008,0.9305933167837074,0.23325300446383043
0.4165208620302019,0.16495473352731457,-1.0125898068055925,0.23325300446383043
1.1455499255791088,1.2788302512135008,-0.5807713348968592,0.23325300446383043
-0.2213795685750916,0.16495473352731457,0.9036046622894115,0.23325300446383043
-2.1047046494097676,0.16495473352731457,0.1479223364491283,0.23325300446383043
-1.527556640766883,0.7218924923704078,-1.1205444247827758,0.23325300446383043
0.9329164487106776,0.16495473352731457,0.9036046622894115,0.23325300446383043
0.23426359614297518,0.16495473352731457,0.9305933167837074,0.23325300446383043
0.1431349631993618,1.2788302512135008,-1.2824763517485507,0.23325300446383043
-0.9504086321239985,-1.5058585430019649,-1.0125898068055925,0.23325300446383043
0.7202829718422464,1.2788302512135008,0.9305933167837074,0.23325300446383043
-2.1047046494097676,1.2788302512135008,0.12093368195483246,0.23325300446383043
-1.8616949615601321,0.7218924923704078,-1.7682721326458757,0.23325300446383043
-0.4643892564247272,-1.5058585430019649,0.9305933167837074,0.23325300446383043
1.1455499255791088,-0.9489207841588717,0.9305933167837074,0.23325300446383043
-0.19100335759388717,-0.39198302531577855,-1.1205444247827758,0.23325300446383043
0.02163011927454401,0.16495473352731457,0.9305933167837074,0.23325300446383043
-1.5579328517480875,1.2788302512135008,-1.0125898068055925,0.23325300446383043
0.4772732839926108,0.16495473352731457,0.9305933167837074,0.23325300446383043
-0.980784843105203,-0.39198302531577855,0.9305933167837074,-4.287190222045203
-0.6162703113307495,-0.39198302531577855,0.9036046622894115,0.23325300446383043
0.5684019169362241,-0.9489207841588717,-0.17594151748242168,0.23325300446383043
1.297430980485131,1.2788302512135008,0.9036046622894115,0.23325300446383043
1.297430980485131,0.16495473352731457,-1.0125898068055925,0.23325300446383043
1.3581834024475399,-1.5058585430019649,0.6337181173464532,0.23325300446383043
1.2670547695039265,1.2788302512135008,-0.31088478995390084,0.23325300446383043
-2.0135760164661543,1.2788302512135008,0.9036046622894115,0.23325300446383043
-1.6794376956729054,-0.39198302531577855,-1.1205444247827758,0.23325300446383043
-2.074328438428563,0.7218924923704078,0.6607067718407491,0.23325300446383043
0.5380257059550198,1.2788302512135008,-1.0125898068055925,0.23325300446383043
-0.2517557795562961,-1.5058585430019649,-2.1191246410717213,0.23325300446383043
-0.5555178893683406,1.2788302512135008,0.9305933167837074,0.23325300446383043
-0.2517557795562961,-1.5058585430019649,0.9036046622894115,0.23325300446383043
1.236678558522722,1.2788302512135008,0.9305933167837074,0.23325300446383043
0.2950160181053841,-1.5058585430019649,0.9036046622894115,0.23325300446383043
0.11275875221815737,0.16495473352731457,0.9036046622894115,0.23325300446383043
-1.4364280078232696,1.2788302512135008,0.9305933167837074,0.23325300446383043
0.629154338898633,0.16495473352731457,-1.0125898068055925,0.23325300446383043
0.5684019169362241,0.7218924923704078,0.7146840808293408,0.23325300446383043
-0.40363683446231835,-1.5058585430019649,0.5257634993692699,0.23325300446383043
-1.9831998054849498,0.7218924923704078,-1.849238096128763,-4.287190222045203
-1.8616949615601321,0.7218924923704078,-1.1205444247827758,0.23325300446383043
0.2038873851617707,-1.5058585430019649,0.2288882999320158,0.23325300446383043
0.9329164487106776,1.2788302512135008,0.9305933167837074,0.23325300446383043
1.236678558522722,0.7218924923704078,-0.4728167169196758,-4.287190222045203
0.17351117418056627,0.7218924923704078,-0.2029301719767175,-4.287190222045203
-1.0111610540864073,-1.5058585430019649,0.2288882999320158,0.23325300446383043
0.4772732839926108,-0.39198302531577855,-0.22991882647101333,0.23325300446383043
-1.7098139066541098,0.16495473352731457,-2.1191246410717213,0.23325300446383043
0.963292659691882,-0.9489207841588717,0.9305933167837074,0.23325300446383043
0.05200633025574846,0.16495473352731457,0.9036046622894115,0.23325300446383043
0.5076494949738153,1.2788302512135008,1.0385479347608908,0.23325300446383043
-0.7073989442743629,-1.5058585430019649,0.9036046622894115,0.23325300446383043
1.2063023475415178,-1.5058585430019649,-1.4444082787143258,0.23325300446383043
-0.9504086321239985,-0.39198302531577855,0.3098542634149033,0.23325300446383043
0.7810353938046554,0.7218924923704078,-1.2284990427599591,0.23325300446383043
-0.3428844124999094,-0.39198302531577855,-0.6077599893911549,0.23325300446383043
0.7506591828234509,-1.5058585430019649,0.9305933167837074,0.23325300446383043
-0.7681513662367717,0.16495473352731457,-1.0125898068055925,0.23325300446383043
1.1151737145979044,-0.39198302531577855,-0.06798689950523835,-4.287190222045203
1.236678558522722,1.2788302512135008,0.9305933167837074,0.23325300446383043
1.2063023475415178,1.2788302512135008,0.2288882999320158,0.23325300446383043
0.11275875221815737,0.7218924923704078,-1.1205444247827758,0.23325300446383043
-0.2213795685750916,-0.39198302531577855,-0.12196420849383001,0.23325300446383043
-0.3428844124999094,0.16495473352731457,0.9305933167837074,0.23325300446383043
0.05200633025574846,-1.5058585430019649,0.9305933167837074,0.23325300446383043
1.1759261365603133,0.16495473352731457,0.9036046622894115,0.23325300446383043
0.11275875221815737,1.2788302512135008,0.9036046622894115,0.23325300446383043
-2.074328438428563,-0.39198302531577855,0.4987748448749741,0.23325300446383043
-1.2237945309548386,0.7218924923704078,0.6337181173464532,0.23325300446383043
0.2646398071241796,1.2788302512135008,-0.6887259528740425,0.23325300446383043
-0.06949851366906935,0.16495473352731457,0.9305933167837074,0.23325300446383043
1.1455499255791088,0.16495473352731457,-1.0125898068055925,0.23325300446383043
0.02163011927454401,-0.39198302531577855,-1.4713969332086216,0.23325300446383043
0.9329164487106776,0.16495473352731457,0.9036046622894115,0.23325300446383043
0.355768440067793,-1.5058585430019649,-0.44582806242538,0.23325300446383043
-0.43401304544352276,0.16495473352731457,-1.0125898068055925,0.23325300446383043
0.3861446510489974,-0.9489207841588717,-1.1205444247827758,0.23325300446383043
1.2670547695039265,-0.9489207841588717,0.9305933167837074,0.23325300446383043
0.3861446510489974,-0.39198302531577855,0.9036046622894115,0.23325300446383043
1.3278071914663354,-1.5058585430019649,0.20189964543771996,0.23325300446383043
0.963292659691882,1.2788302512135008,0.9305933167837074,0.23325300446383043
0.17351117418056627,-1.5058585430019649,0.9305933167837074,0.23325300446383043
1.3278071914663354,1.2788302512135008,-0.5807713348968592,0.23325300446383043
1.1151737145979044,0.7218924923704078,0.9305933167837074,0.23325300446383043
-0.7681513662367717,0.16495473352731457,-2.146113295566017,0.23325300446383043
0.9025402377294731,-0.39198302531577855,-1.4444082787143258,0.23325300446383043
0.8114116047858598,0.7218924923704078,0.9305933167837074,0.23325300446383043
-0.9504086321239985,0.16495473352731457,-0.9586124978170008,0.23325300446383043
-1.7401901176353143,1.2788302512135008,-0.283896135459605,0.23325300446383043
-1.254170741936043,0.16495473352731457,-0.283896135459605,0.23325300446383043
-0.4643892564247272,1.2788302512135008,0.9305933167837074,0.23325300446383043
0.5987781279174286,-0.9489207841588717,0.9305933167837074,0.23325300446383043
-0.40363683446231835,0.16495473352731457,0.6607067718407491,0.23325300446383043
0.08238254123695292,0.16495473352731457,-2.1191246410717213,0.23325300446383043
-0.43401304544352276,1.2788302512135008,0.9036046622894115,0.23325300446383043
-1.3452993748796565,1.2788302512135008,-1.1205444247827758,0.23325300446383043
0.2950160181053841,0.16495473352731457,-1.1205444247827758,0.23325300446383043
0.4772732839926108,0.7218924923704078,0.20189964543771996,0.23325300446383043
1.024045081654291,-0.9489207841588717,-0.17594151748242168,0.23325300446383043
-2.1047046494097676,-1.5058585430019649,-0.283896135459605,0.23325300446383043
0.8417878157670642,-1.5058585430019649,-2.1191246410717213,0.23325300446383043
0.2950160181053841,-0.9489207841588717,0.9305933167837074,0.23325300446383043
1.3278071914663354,-1.5058585430019649,0.9305933167837074,0.23325300446383043
0.2646398071241796,-1.5058585430019649,0.9036046622894115,0.23325300446383043
0.5380257059550198,1.2788302512135008,0.9305933167837074,0.23325300446383043
1.1455499255791088,-0.39198302531577855,-1.1205444247827758,0.23325300446383043
-1.1326658980112252,0.7218924923704078,0.9036046622894115,0.23325300446383043
-1.375675585860861,0.7218924923704078,0.9305933167837074,0.23325300446383043
-0.2213795685750916,0.7218924923704078,0.9305933167837074,0.23325300446383043
0.8721640267482687,0.7218924923704078,0.9305933167837074,0.23325300446383043
1.2063023475415178,-1.5058585430019649,-0.5807713348968592,0.23325300446383043
-1.6186852737104964,0.7218924923704078,0.9305933167837074,0.23325300446383043
1.2670547695039265,0.7218924923704078,0.9305933167837074,0.23325300446383043
-1.1022896870300207,0.7218924923704078,0.5257634993692699,0.23325300446383043
-0.5555178893683406,-1.5058585430019649,0.9036046622894115,0.23325300446383043
1.1759261365603133,0.16495473352731457,0.9036046622894115,0.23325300446383043
-1.7705663286165187,-1.5058585430019649,-1.1205444247827758,0.23325300446383043
-0.4947654674059317,0.16495473352731457,0.9305933167837074,0.23325300446383043
-1.3452993748796565,0.7218924923704078,-1.1205444247827758,0.23325300446383043
-0.4643892564247272,-0.39198302531577855,-0.7427032618626341,0.23325300446383043
1.236678558522722,-0.9489207841588717,0.9305933167837074,0.23325300446383043
-0.3732606234811139,1.2788302512135008,0.2288882999320158,0.23325300446383043
-1.2845469529172475,1.2788302512135008,0.9036046622894115,0.23325300446383043
1.236678558522722,0.16495473352731457,0.9305933167837074,0.23325300446383043
-1.314923163898452,-0.39198302531577855,-1.1205444247827758,0.23325300446383043
-1.1934183199736341,0.7218924923704078,0.9305933167837074,0.23325300446383043
-1.9831998054849498,0.16495473352731457,-1.0125898068055925,0.23325300446383043
0.32539222908658855,0.7218924923704078,0.9305933167837074,0.23325300446383043
-1.0415372650676118,1.2788302512135008,-2.1191246410717213,0.23325300446383043
-0.2213795685750916,-1.5058585430019649,-1.0125898068055925,0.23325300446383043
0.5684019169362241,-0.39198302531577855,0.6067294628521575,0.23325300446383043
-1.1630421089924297,1.2788302512135008,-1.0125898068055925,0.23325300446383043
1.2670547695039265,-1.5058585430019649,0.9305933167837074,0.23325300446383043
-1.314923163898452,1.2788302512135008,0.5257634993692699,0.23325300446383043
-1.1326658980112252,1.2788302512135008,-2.1191246410717213,0.23325300446383043
-2.074328438428563,-1.5058585430019649,0.12093368195483246,0.23325300446383043
0.5684019169362241,1.2788302512135008,0.9305933167837074,0.23325300446383043
0.05200633025574846,1.2788302512135008,0.9305933167837074,0.23325300446383043
-1.7705663286165187,0.7218924923704078,0.9305933167837074,0.23325300446383043
0.689906760861042,1.2788302512135008,0.9305933167837074,0.23325300446383043
-0.1606271466126827,0.16495473352731457,-1.1205444247827758,0.23325300446383043
-0.7377751552555674,1.2788302512135008,0.9305933167837074,0.23325300446383043
-1.254170741936043,-1.5058585430019649,0.9036046622894115,0.23325300446383043
0.963292659691882,0.16495473352731457,0.9305933167837074,0.23325300446383043
-0.7377751552555674,-0.39198302531577855,-1.0125898068055925,0.23325300446383043
-0.7985275772179762,0.16495473352731457,0.9305933167837074,0.23325300446383043
0.05200633025574846,0.16495473352731457,0.9305933167837074,0.23325300446383043
0.11275875221815737,0.16495473352731457,0.20189964543771996,0.23325300446383043
-1.3452993748796565,0.7218924923704078,-1.0125898068055925,0.23325300446383043
1.3885596134287443,-1.5058585430019649,0.9036046622894115,0.23325300446383043
1.1151737145979044,0.16495473352731457,0.9036046622894115,0.23325300446383043
